,targetdataset,sourcedataset
140933,49,45
140934,35,50
140935,0,19
140936,6,11
140937,56,6
140938,34,5
140939,24,54
140940,39,52
140941,19,78
140942,59,50
140943,23,40
140944,10,4
140945,28,30
140946,16,74
140947,40,55
140948,78,3
140949,4,7
140950,9,47
140951,65,13
140952,56,59
140953,65,16
140954,5,11
140955,59,0
140956,9,74
140957,26,69
140958,74,60
140959,14,79
140960,27,35
140961,14,36
140962,51,36
140963,49,67
140964,77,37
140965,62,74
140966,50,73
140967,66,69
140968,16,14
140969,16,70
140970,39,17
140971,11,63
140972,70,37
140973,6,58
140974,54,19
140975,74,65
140976,68,56
140977,18,54
140978,50,6
140979,50,12
140980,3,52
140981,53,59
140982,17,2
140983,23,65
140984,23,19
140985,24,78
140986,33,31
140987,38,36
140988,43,14
140989,69,48
140990,29,78
140991,45,40
140992,9,40
140993,71,0
140994,75,3
140995,75,38
140996,66,33
140997,3,31
140998,6,60
140999,17,8
141000,50,78
141001,18,7
141002,77,45
141003,48,69
141004,18,12
141005,8,51
141006,59,58
141007,45,63
141008,4,45
141009,60,24
141010,39,42
141011,79,41
141012,42,41
141013,60,44
141014,23,38
141015,78,74
141016,14,7
141017,17,28
141018,79,67
141019,47,78
141020,78,40
141021,59,60
141022,21,15
141023,71,6
141024,37,65
141025,29,4
141026,71,43
141027,3,19
141028,35,48
141029,41,71
141030,13,22
141031,39,24
141032,51,66
141033,4,72
141034,38,75
141035,79,65
141036,69,66
141037,6,8
141038,18,60
141039,68,46
141040,65,66
141041,63,56
141042,19,63
141043,2,29
141044,31,72
141045,75,79
141046,29,58
141047,33,58
141048,58,29
141049,43,57
141050,53,75
141051,32,45
141052,27,67
141053,2,63
141054,38,29
141055,40,62
141056,25,74
141057,58,23
141058,2,64
141059,75,5
141060,47,26
141061,49,45
141062,72,36
141063,35,51
141064,15,55
141065,56,11
141066,23,40
141067,39,56
141068,15,7
141069,72,63
141070,34,11
141071,9,11
141072,60,39
141073,17,3
141074,72,47
141075,50,66
141076,53,72
141077,8,60
141078,41,64
141079,31,36
141080,75,44
141081,39,24
141082,20,37
141083,19,38
141084,65,2
141085,47,42
141086,16,6
141087,45,14
141088,23,68
141089,31,2
141090,64,7
141091,78,62
141092,46,30
141093,11,52
141094,15,54
141095,13,40
141096,66,14
141097,69,16
141098,40,56
141099,57,42
141100,34,52
141101,48,47
141102,56,77
141103,16,49
141104,34,64
141105,43,19
141106,72,47
141107,12,67
141108,63,34
141109,8,12
141110,29,14
141111,9,40
141112,38,32
141113,46,11
141114,60,39
141115,12,37
141116,17,68
141117,28,39
141118,78,28
141119,30,38
141120,39,5
141121,66,61
141122,13,65
141123,65,17
141124,24,32
141125,73,15
141126,44,67
141127,55,64
141128,43,46
141129,58,20
141130,8,33
141131,79,51
141132,23,2
141133,9,55
141134,69,33
141135,38,34
141136,76,51
141137,26,0
141138,2,11
141139,69,57
141140,7,1
141141,45,11
141142,18,47
141143,68,43
141144,61,27
141145,44,60
141146,47,7
141147,56,66
141148,3,0
141149,10,71
141150,68,24
141151,40,50
141152,25,8
141153,20,63
141154,0,42
141155,35,50
141156,48,10
141157,24,73
141158,56,11
141159,18,60
141160,9,66
141161,73,67
141162,39,13
141163,49,74
141164,51,72
141165,14,74
141166,57,59
141167,73,39
141168,63,75
141169,35,18
141170,43,52
141171,55,74
141172,55,36
141173,11,71
141174,35,60
141175,62,27
141176,48,57
141177,12,32
141178,37,63
141179,7,43
141180,44,73
141181,29,8
141182,27,73
141183,15,40
141184,9,27
141185,16,71
141186,27,32
141187,64,35
141188,18,46
141189,72,11
141190,79,5
141191,21,57
141192,65,67
141193,37,55
141194,30,71
141195,63,13
141196,74,10
141197,16,73
141198,18,20
141199,17,59
141200,44,57
141201,64,72
141202,48,7
141203,65,73
141204,9,64
141205,77,33
141206,2,9
141207,74,45
141208,35,1
141209,64,69
141210,77,48
141211,56,5
141212,68,44
141213,25,50
141214,49,68
141215,60,48
141216,7,11
141217,28,8
141218,26,30
141219,66,22
141220,4,39
141221,29,78
141222,71,29
141223,53,19
141224,18,26
141225,71,78
141226,27,59
141227,49,30
141228,34,73
141229,59,3
141230,30,79
141231,17,63
141232,71,67
141233,38,66
141234,70,71
141235,37,4
141236,20,39
141237,30,43
141238,45,6
141239,43,53
141240,28,23
141241,10,5
141242,33,71
141243,9,50
141244,29,61
141245,43,0
141246,72,1
141247,31,65
141248,56,11
141249,46,16
141250,57,36
141251,16,64
141252,7,35
141253,11,10
141254,28,66
141255,46,64
141256,41,46
141257,59,64
141258,35,66
141259,15,74
141260,17,34
141261,68,13
141262,24,0
141263,35,3
141264,71,32
141265,67,35
141266,14,37
141267,79,78
141268,65,71
141269,21,67
141270,20,48
141271,34,22
141272,8,39
141273,30,14
141274,37,23
141275,14,77
141276,76,3
141277,16,71
141278,41,75
141279,2,60
141280,51,12
141281,55,39
141282,60,28
141283,8,40
141284,37,41
141285,10,19
141286,60,67
141287,70,47
141288,9,37
141289,4,38
141290,14,71
141291,12,35
141292,54,70
141293,65,70
141294,3,10
141295,30,46
141296,18,31
141297,54,16
141298,19,54
141299,32,15
141300,41,75
141301,1,10
141302,74,46
141303,47,61
141304,36,44
141305,14,19
141306,6,56
141307,66,61
141308,29,22
141309,25,20
141310,47,78
141311,59,43
141312,65,1
141313,24,36
141314,58,71
141315,13,78
141316,26,73
141317,43,45
141318,31,43
141319,2,59
141320,59,44
141321,40,64
141322,25,8
141323,60,16
141324,38,59
141325,76,1
141326,77,63
141327,17,57
141328,72,6
141329,64,8
141330,47,15
141331,77,48
141332,67,44
141333,71,41
141334,69,15
141335,50,45
141336,72,76
141337,28,45
141338,62,58
141339,12,51
141340,59,54
141341,42,69
141342,11,15
141343,13,12
141344,16,5
141345,30,31
141346,58,13
141347,55,29
141348,1,75
141349,77,74
141350,13,64
141351,72,64
141352,15,47
141353,14,36
141354,18,40
141355,43,77
141356,36,10
141357,36,51
141358,55,22
141359,57,26
141360,19,48
141361,9,62
141362,1,60
141363,60,14
141364,21,65
141365,62,2
141366,0,70
141367,38,17
141368,25,35
141369,46,11
141370,71,2
141371,26,79
141372,51,49
141373,22,33
141374,79,30
141375,11,41
141376,48,69
141377,30,56
141378,72,19
141379,79,11
141380,31,6
141381,39,34
141382,8,46
141383,17,64
141384,38,7
141385,54,68
141386,25,0
141387,64,69
141388,66,6
141389,77,20
141390,56,59
141391,13,59
141392,36,31
141393,71,1
141394,21,71
141395,51,70
141396,78,70
141397,13,77
141398,26,9
141399,37,40
141400,48,47
141401,67,36
141402,11,40
141403,11,44
141404,64,24
141405,66,19
141406,33,14
141407,34,21
141408,39,74
141409,27,20
141410,7,47
141411,65,17
141412,43,29
141413,78,71
141414,28,71
141415,43,60
141416,0,28
141417,65,5
141418,55,59
141419,22,67
141420,75,23
141421,28,56
141422,55,42
141423,79,48
141424,73,57
141425,11,26
141426,12,64
141427,79,6
141428,19,45
141429,8,17
141430,20,23
141431,22,46
141432,79,28
141433,23,59
141434,24,2
141435,44,34
141436,78,30
141437,73,52
141438,7,22
141439,49,76
141440,32,77
141441,21,5
141442,50,29
141443,46,34
141444,8,53
141445,0,40
141446,49,22
141447,12,76
141448,60,62
141449,34,21
141450,54,4
141451,44,29
141452,8,12
141453,42,30
141454,59,73
141455,50,28
141456,11,68
141457,60,68
141458,14,74
141459,66,13
141460,71,41
141461,45,48
141462,34,5
141463,73,77
141464,9,68
141465,10,48
141466,77,73
141467,65,5
141468,8,43
141469,66,47
141470,58,20
141471,26,69
141472,49,40
141473,0,72
141474,46,34
141475,35,32
141476,38,76
141477,3,23
141478,41,58
141479,32,74
141480,2,73
141481,13,62
141482,22,37
141483,73,59
141484,66,40
141485,48,43
141486,48,66
141487,34,41
141488,73,58
141489,32,16
141490,21,38
141491,1,15
141492,28,34
141493,33,11
141494,62,23
141495,27,69
141496,14,36
141497,15,46
141498,70,28
141499,9,27
141500,72,33
141501,58,48
141502,24,54
141503,22,36
141504,34,36
141505,11,54
141506,71,36
141507,22,55
141508,8,7
141509,8,37
141510,33,31
141511,17,53
141512,25,40
141513,29,38
141514,35,16
141515,34,4
141516,20,63
141517,52,30
141518,2,21
141519,45,71
141520,29,48
141521,6,42
141522,46,68
141523,50,66
141524,69,16
141525,44,17
141526,58,23
141527,79,38
141528,71,19
141529,76,18
141530,38,68
141531,62,49
141532,51,3
141533,17,20
141534,20,18
141535,32,3
141536,75,48
141537,19,60
141538,30,27
141539,36,77
141540,63,6
141541,1,19
141542,61,8
141543,41,61
141544,19,10
141545,74,1
141546,62,75
141547,59,70
141548,55,79
141549,27,52
141550,32,36
141551,15,2
141552,19,37
141553,32,66
141554,25,19
141555,51,2
141556,14,58
141557,54,63
141558,44,49
141559,21,30
141560,29,35
141561,74,43
141562,33,50
141563,79,6
141564,27,60
141565,51,47
141566,6,70
141567,69,40
141568,65,64
141569,58,64
141570,70,47
141571,70,31
141572,6,49
141573,13,43
141574,63,25
141575,5,55
141576,44,57
141577,43,27
141578,16,47
141579,45,7
141580,42,12
141581,8,63
141582,67,76
141583,41,58
141584,65,43
141585,58,37
141586,67,61
141587,66,46
141588,18,33
141589,66,37
141590,22,70
141591,68,20
141592,13,56
141593,25,29
141594,6,54
141595,27,54
141596,7,58
141597,59,31
141598,20,17
141599,5,37
141600,19,9
141601,79,48
141602,39,72
141603,12,34
141604,60,63
141605,17,42
141606,43,36
141607,4,43
141608,56,71
141609,56,53
141610,61,32
141611,25,76
141612,65,70
141613,16,37
141614,70,1
141615,35,27
141616,26,59
141617,48,64
141618,40,77
141619,71,73
141620,58,42
141621,16,61
141622,33,18
141623,72,8
141624,30,9
141625,51,45
141626,10,20
141627,70,37
141628,2,7
141629,8,42
141630,3,60
141631,12,79
141632,38,61
141633,49,75
141634,64,75
141635,26,36
141636,62,59
141637,26,72
141638,41,20
141639,0,44
141640,51,42
141641,44,6
141642,56,58
141643,72,53
141644,61,68
141645,51,54
141646,52,38
141647,24,25
141648,70,60
141649,9,68
141650,34,35
141651,39,37
141652,67,75
141653,38,39
141654,9,74
141655,14,10
141656,24,56
141657,48,62
141658,17,2
141659,32,23
141660,59,58
141661,0,45
141662,24,10
141663,55,73
141664,7,40
141665,51,20
141666,36,32
141667,69,76
141668,18,66
141669,74,54
141670,28,47
141671,31,2
141672,53,20
141673,35,65
141674,47,45
141675,19,5
141676,66,28
141677,76,3
141678,62,71
141679,15,78
141680,22,71
141681,71,73
141682,45,16
141683,76,78
141684,16,3
141685,37,28
141686,45,68
141687,47,9
141688,72,62
141689,63,25
141690,1,2
141691,17,38
141692,7,5
141693,17,24
141694,4,58
141695,46,59
141696,73,20
141697,60,49
141698,38,37
141699,66,31
141700,40,68
141701,69,52
141702,37,2
141703,18,55
141704,25,26
141705,52,59
141706,1,12
141707,39,20
141708,61,66
141709,41,33
141710,75,25
141711,11,54
141712,6,8
141713,55,12
141714,12,16
141715,34,14
141716,78,64
141717,39,40
141718,42,0
141719,65,8
141720,36,59
141721,70,52
141722,11,35
141723,26,4
141724,14,38
141725,17,29
141726,68,22
141727,44,70
141728,4,66
141729,1,67
141730,32,60
141731,37,43
141732,11,24
141733,3,28
141734,14,52
141735,58,53
141736,43,62
141737,63,64
141738,37,4
141739,38,40
141740,37,49
141741,51,56
141742,58,47
141743,23,60
141744,62,72
141745,38,9
141746,20,30
141747,60,7
141748,37,17
141749,10,68
141750,18,4
141751,43,67
141752,79,0
141753,46,26
141754,35,66
141755,31,43
141756,23,62
141757,18,74
141758,77,78
141759,79,22
141760,34,72
141761,45,23
141762,7,36
141763,29,39
141764,46,8
141765,14,68
141766,38,22
141767,24,66
141768,12,14
141769,6,47
141770,77,53
141771,65,50
141772,64,76
141773,76,59
141774,46,40
141775,75,44
141776,49,58
141777,39,45
141778,36,62
141779,60,77
141780,1,20
141781,16,0
141782,4,30
141783,9,58
141784,31,61
141785,23,31
141786,69,35
141787,28,3
141788,6,62
141789,16,61
141790,30,62
141791,35,68
141792,21,47
141793,1,77
141794,46,2
141795,75,17
141796,37,42
141797,58,14
141798,8,53
141799,30,54
141800,23,19
141801,28,46
141802,8,32
141803,52,0
141804,55,20
141805,33,13
141806,78,58
141807,44,45
141808,28,35
141809,78,23
141810,61,23
141811,65,68
141812,47,56
141813,54,37
141814,23,5
141815,13,18
141816,1,46
141817,12,51
141818,21,36
141819,2,16
141820,63,17
141821,4,8
141822,50,76
141823,63,1
141824,64,37
141825,61,16
141826,60,38
141827,66,54
141828,51,18
141829,64,60
141830,75,9
141831,31,76
141832,27,21
141833,33,22
141834,56,70
141835,18,56
141836,70,40
141837,5,74
141838,48,3
141839,49,46
141840,62,9
141841,67,24
141842,0,10
141843,64,0
141844,68,71
141845,70,66
141846,37,46
141847,55,49
141848,22,46
141849,55,76
141850,25,72
141851,21,68
141852,22,52
141853,7,62
141854,2,47
141855,79,15
141856,17,45
141857,2,18
141858,35,66
141859,15,25
141860,51,22
141861,75,20
141862,50,36
141863,45,38
141864,3,37
141865,28,69
141866,54,70
141867,59,70
141868,36,45
141869,40,35
141870,23,66
141871,25,69
141872,26,41
141873,40,23
141874,45,66
141875,65,20
141876,5,69
141877,50,39
141878,77,75
141879,29,21
141880,63,10
141881,47,59
141882,47,66
141883,39,32
141884,12,61
141885,61,68
141886,77,45
141887,50,53
141888,36,49
141889,5,74
141890,66,36
141891,78,77
141892,57,21
141893,10,26
141894,31,50
141895,18,59
141896,29,6
141897,67,17
141898,71,33
141899,29,78
141900,16,3
141901,64,38
141902,65,28
141903,27,62
141904,24,39
141905,16,55
141906,73,63
141907,30,66
141908,50,58
141909,22,16
141910,33,56
141911,4,17
141912,32,56
141913,12,57
141914,36,12
141915,69,58
141916,68,28
141917,0,66
141918,69,16
141919,43,21
141920,1,5
141921,76,62
141922,24,47
141923,57,43
141924,11,9
141925,22,63
141926,27,9
141927,71,25
141928,59,12
141929,41,67
141930,46,0
141931,73,59
141932,55,26
141933,72,33
141934,55,74
141935,43,65
141936,45,55
141937,44,20
141938,17,37
141939,78,25
141940,64,36
141941,72,41
141942,27,73
141943,10,61
141944,71,31
141945,18,32
141946,54,4
141947,15,44
141948,18,63
141949,62,68
141950,5,64
141951,62,9
141952,12,5
141953,67,3
141954,56,54
141955,73,37
141956,63,23
141957,73,20
141958,10,0
141959,10,34
141960,36,6
141961,17,43
141962,66,57
141963,71,51
141964,49,13
141965,77,48
141966,13,75
141967,2,76
141968,17,69
141969,2,30
141970,65,43
141971,59,79
141972,31,4
141973,22,17
141974,6,17
141975,60,66
141976,64,38
141977,38,54
141978,37,22
141979,36,18
141980,10,5
141981,54,47
141982,46,42
141983,78,55
141984,66,71
141985,33,64
141986,23,47
141987,79,66
141988,62,77
141989,59,37
141990,0,71
141991,73,3
141992,66,23
141993,2,3
141994,9,37
141995,36,79
141996,41,52
141997,30,76
141998,19,7
141999,23,65
142000,47,46
142001,36,31
142002,11,10
142003,19,55
142004,59,35
142005,50,51
142006,66,73
142007,5,28
142008,31,56
142009,39,73
142010,9,59
142011,13,53
142012,2,43
142013,30,24
142014,74,13
142015,34,70
142016,24,54
142017,50,68
142018,67,8
142019,9,72
142020,75,26
142021,75,29
142022,67,38
142023,44,75
142024,38,18
142025,6,37
142026,59,6
142027,29,12
142028,17,27
142029,10,72
142030,79,5
142031,18,17
142032,61,9
142033,12,6
142034,64,78
142035,51,42
142036,71,42
142037,61,7
142038,46,23
142039,12,5
142040,0,1
142041,45,21
142042,20,38
142043,11,30
142044,2,38
142045,22,55
142046,62,33
142047,23,54
142048,56,0
142049,75,32
142050,65,29
142051,7,27
142052,65,43
142053,36,16
142054,61,35
142055,79,43
142056,44,38
142057,45,65
142058,46,22
142059,67,8
142060,66,29
142061,59,30
142062,33,11
142063,13,15
142064,55,11
142065,23,25
142066,8,2
142067,61,44
142068,18,47
142069,76,41
142070,69,46
142071,71,54
142072,76,15
142073,1,61
142074,33,1
142075,42,68
142076,16,67
142077,57,26
142078,45,68
142079,44,65
142080,7,16
142081,49,3
142082,9,27
142083,16,4
142084,61,52
142085,10,73
142086,26,67
142087,63,68
142088,33,41
142089,78,62
142090,72,19
142091,19,61
142092,75,57
142093,25,32
142094,27,26
142095,43,76
142096,64,47
142097,33,44
142098,79,30
142099,55,69
142100,20,72
142101,32,39
142102,7,34
142103,52,75
142104,23,35
142105,8,17
142106,30,22
142107,37,48
142108,62,25
142109,36,66
142110,30,47
142111,69,57
142112,27,30
142113,29,34
142114,62,15
142115,40,17
142116,6,61
142117,18,63
142118,53,0
142119,61,12
142120,11,51
142121,50,41
142122,13,14
142123,64,31
142124,65,63
142125,12,9
142126,16,37
142127,28,58
142128,24,20
142129,37,48
142130,40,1
142131,70,64
142132,73,56
142133,46,25
142134,39,72
142135,61,7
142136,3,19
142137,79,74
142138,43,34
142139,73,11
142140,9,19
142141,10,78
142142,22,67
142143,44,68
142144,75,67
142145,52,62
142146,70,8
142147,14,11
142148,9,0
142149,7,12
142150,31,75
142151,62,41
142152,53,37
142153,54,25
142154,58,27
142155,11,24
142156,34,15
142157,57,15
142158,17,30
142159,17,5
142160,63,8
142161,20,60
142162,13,70
142163,69,14
142164,61,6
142165,68,54
142166,33,16
142167,59,53
142168,57,36
142169,14,25
142170,59,42
142171,16,1
142172,20,61
142173,17,19
142174,73,70
142175,21,50
142176,20,7
142177,10,53
142178,59,36
142179,59,37
142180,17,31
142181,32,12
142182,3,38
142183,54,30
142184,19,79
142185,14,64
142186,25,50
142187,31,73
142188,13,54
142189,22,72
142190,19,22
142191,15,46
142192,41,8
142193,0,33
142194,75,54
142195,73,65
142196,65,30
142197,43,64
142198,49,64
142199,45,76
142200,63,73
142201,44,3
142202,18,74
142203,51,26
142204,74,77
142205,78,23
142206,48,75
142207,68,54
142208,38,39
142209,42,24
142210,4,24
142211,49,27
142212,74,67
142213,8,9
142214,2,38
142215,45,28
142216,26,76
142217,75,32
142218,72,62
142219,44,39
142220,0,2
142221,15,3
142222,66,35
142223,33,67
142224,38,54
142225,79,14
142226,66,23
142227,54,39
142228,30,10
142229,0,43
142230,25,19
142231,70,6
142232,43,37
142233,0,58
142234,30,51
142235,56,73
142236,36,35
142237,54,76
142238,8,23
142239,59,6
142240,61,44
142241,64,58
142242,56,78
142243,69,73
142244,55,3
142245,32,37
142246,63,69
142247,18,71
142248,18,59
142249,35,70
142250,61,40
142251,42,63
142252,49,18
142253,6,37
142254,5,40
142255,9,31
142256,49,31
142257,68,74
142258,16,73
142259,17,47
142260,14,62
142261,58,1
142262,65,48
142263,6,54
142264,44,13
142265,46,25
142266,42,50
142267,2,75
142268,58,48
142269,18,51
142270,58,23
142271,60,5
142272,28,59
142273,72,57
142274,45,28
142275,47,69
142276,15,62
142277,70,41
142278,51,33
142279,66,10
142280,49,17
142281,44,67
142282,25,47
142283,10,63
142284,78,51
142285,76,31
142286,7,79
142287,52,6
142288,77,23
142289,0,55
142290,8,14
142291,68,70
142292,72,43
142293,29,2
142294,60,71
142295,41,29
142296,51,15
142297,52,41
142298,64,9
142299,9,62
142300,47,70
142301,52,18
142302,45,14
142303,5,14
142304,38,4
142305,65,21
142306,26,9
142307,23,63
142308,64,54
142309,65,59
142310,20,29
142311,31,20
142312,75,52
142313,63,50
142314,24,75
142315,31,8
142316,36,10
142317,5,6
142318,61,72
142319,78,14
142320,37,73
142321,16,30
142322,14,39
142323,14,41
142324,21,37
142325,50,34
142326,44,45
142327,27,20
142328,12,9
142329,2,55
142330,44,41
142331,53,41
142332,11,59
142333,59,0
142334,65,50
142335,2,52
142336,57,26
142337,4,52
142338,64,36
142339,28,24
142340,67,11
142341,48,65
142342,70,43
142343,75,62
142344,49,3
142345,28,61
142346,45,14
142347,70,12
142348,22,41
142349,61,34
142350,60,22
142351,4,30
142352,73,7
142353,58,18
142354,14,61
142355,32,78
142356,8,29
142357,56,37
142358,6,16
142359,79,28
142360,74,35
142361,45,77
142362,1,37
142363,70,19
142364,39,20
142365,73,17
142366,25,76
142367,13,24
142368,48,2
142369,70,21
142370,39,61
142371,23,78
142372,2,13
142373,32,40
142374,7,57
142375,75,76
142376,69,63
142377,33,53
142378,53,25
142379,27,6
142380,75,77
142381,48,33
142382,73,72
142383,58,5
142384,42,38
142385,14,79
142386,77,33
142387,2,24
142388,12,53
142389,14,62
142390,23,32
142391,35,69
142392,28,58
142393,46,59
142394,76,62
142395,24,31
142396,1,37
142397,20,17
142398,51,1
142399,73,11
142400,19,64
142401,62,36
142402,71,24
142403,65,27
142404,41,22
142405,7,68
142406,76,7
142407,69,6
142408,25,32
142409,23,62
142410,66,72
142411,30,0
142412,8,23
142413,6,26
142414,79,40
142415,62,63
142416,56,5
142417,65,77
142418,61,76
142419,13,15
142420,3,7
142421,6,79
142422,64,65
142423,22,15
142424,52,61
142425,44,9
142426,38,3
142427,27,42
142428,29,3
142429,19,77
142430,72,64
142431,58,73
142432,45,40
142433,31,2
142434,63,41
142435,67,50
142436,9,79
142437,35,44
142438,77,28
142439,65,22
142440,3,76
142441,59,42
142442,28,24
142443,73,45
142444,7,49
142445,47,27
142446,31,28
142447,46,50
142448,79,31
142449,59,14
142450,35,40
142451,52,27
142452,66,37
142453,21,72
142454,27,71
142455,33,11
142456,16,3
142457,60,15
142458,72,61
142459,68,3
142460,55,38
142461,6,41
142462,32,41
142463,64,44
142464,41,24
142465,3,0
142466,28,47
142467,26,36
142468,37,4
142469,48,76
142470,31,35
142471,20,17
142472,34,28
142473,56,6
142474,34,42
142475,29,58
142476,20,75
142477,52,16
142478,78,8
142479,73,16
142480,59,1
142481,10,64
142482,62,71
142483,9,60
142484,12,43
142485,44,42
142486,51,61
142487,60,69
142488,42,53
142489,29,42
142490,50,51
142491,25,79
142492,65,27
142493,70,64
142494,13,72
142495,75,67
142496,2,41
142497,22,21
142498,77,41
142499,22,78
142500,20,64
142501,21,64
142502,19,43
142503,41,18
142504,53,39
142505,53,39
142506,26,70
142507,51,62
142508,54,47
142509,29,69
142510,46,64
142511,11,54
142512,55,13
142513,0,29
142514,46,65
142515,30,9
142516,75,33
142517,38,15
142518,41,36
142519,9,46
142520,67,51
142521,62,17
142522,6,47
142523,51,21
142524,73,23
142525,39,50
142526,59,38
142527,71,66
142528,30,6
142529,17,44
142530,55,39
142531,49,37
142532,13,36
142533,62,4
142534,14,77
142535,39,28
142536,70,30
142537,7,60
142538,12,50
142539,26,47
142540,73,39
142541,55,17
142542,28,0
142543,22,43
142544,71,72
142545,55,58
142546,61,39
142547,14,1
142548,18,53
142549,35,56
142550,46,11
142551,18,12
142552,59,4
142553,65,42
142554,49,10
142555,73,69
142556,2,29
142557,46,34
142558,72,74
142559,19,51
142560,14,29
142561,30,43
142562,26,32
142563,37,35
142564,62,0
142565,5,30
142566,47,1
142567,70,69
142568,48,50
142569,50,39
142570,42,13
142571,71,16
142572,30,77
142573,30,9
142574,38,21
142575,42,45
142576,68,59
142577,3,66
142578,21,22
142579,16,34
142580,21,17
142581,11,62
142582,55,44
142583,10,30
142584,45,67
142585,60,65
142586,42,75
142587,4,70
142588,59,61
142589,62,16
142590,5,70
142591,13,64
142592,14,59
142593,44,13
142594,45,20
142595,53,15
142596,16,8
142597,4,38
142598,47,39
142599,29,17
142600,5,38
142601,34,41
142602,9,31
142603,73,31
142604,44,30
142605,65,22
142606,27,3
142607,63,13
142608,2,24
142609,15,79
142610,22,20
142611,54,19
142612,8,30
142613,0,1
142614,22,27
142615,39,50
142616,42,65
142617,47,18
142618,64,9
142619,27,28
142620,39,5
142621,22,46
142622,26,15
142623,12,60
142624,39,10
142625,41,39
142626,75,45
142627,13,32
142628,42,76
142629,30,38
142630,47,68
142631,2,28
142632,16,24
142633,14,61
142634,18,72
142635,70,31
142636,11,41
142637,4,48
142638,34,49
142639,13,20
142640,19,35
142641,57,37
142642,47,78
142643,73,67
142644,18,30
142645,35,76
142646,63,68
142647,33,4
142648,3,0
142649,69,73
142650,5,47
142651,73,5
142652,25,18
142653,75,6
142654,3,39
142655,6,5
142656,7,62
142657,37,59
142658,26,63
142659,55,58
142660,62,69
142661,43,10
142662,55,68
142663,55,61
142664,24,68
142665,20,55
142666,40,22
142667,65,7
142668,29,77
142669,78,12
142670,15,23
142671,52,25
142672,71,15
142673,58,52
142674,48,29
142675,46,22
142676,4,62
142677,30,75
142678,34,75
142679,15,37
142680,27,34
142681,16,39
142682,63,11
142683,33,63
142684,32,3
142685,20,65
142686,55,74
142687,5,12
142688,68,59
142689,34,18
142690,61,3
142691,27,5
142692,13,12
142693,62,79
142694,62,43
142695,66,36
142696,28,7
142697,33,17
142698,4,32
142699,56,46
142700,44,27
142701,10,25
142702,45,68
142703,62,49
142704,48,34
142705,16,4
142706,61,77
142707,68,61
142708,6,28
142709,46,16
142710,56,0
142711,26,8
142712,17,78
142713,61,18
142714,72,24
142715,12,72
142716,23,78
142717,38,10
142718,45,54
142719,2,6
142720,12,21
142721,18,23
142722,38,56
142723,6,77
142724,8,41
142725,0,61
142726,44,59
142727,52,58
142728,51,4
142729,25,56
142730,57,46
142731,46,60
142732,61,33
142733,63,23
142734,0,73
142735,6,65
142736,9,20
142737,18,55
142738,63,65
142739,26,76
142740,78,7
142741,2,43
142742,40,71
142743,36,28
142744,28,42
142745,37,35
142746,43,33
142747,35,18
142748,32,46
142749,66,52
142750,33,35
142751,13,30
142752,74,56
142753,61,27
142754,73,26
142755,8,7
142756,26,37
142757,63,55
142758,43,40
142759,48,34
142760,14,67
142761,69,44
142762,56,27
142763,75,71
142764,66,4
142765,35,65
142766,5,68
142767,34,55
142768,53,54
142769,57,37
142770,60,7
142771,20,17
142772,34,16
142773,17,12
142774,2,73
142775,5,36
142776,62,26
142777,67,11
142778,60,75
142779,0,28
142780,26,60
142781,55,35
142782,43,65
142783,5,2
142784,56,44
142785,25,2
142786,10,79
142787,22,55
142788,24,9
142789,59,28
142790,43,15
142791,49,47
142792,32,41
142793,10,19
142794,60,15
142795,62,50
142796,31,70
142797,59,79
142798,19,35
142799,66,48
142800,46,37
142801,3,11
142802,36,14
142803,27,20
142804,30,3
142805,74,8
142806,61,16
142807,23,54
142808,24,19
142809,12,36
142810,2,14
142811,22,9
142812,79,40
142813,57,47
142814,56,52
142815,11,49
142816,45,63
142817,52,50
142818,1,59
142819,41,32
142820,67,60
142821,79,44
142822,8,1
142823,50,75
142824,9,32
142825,51,3
142826,55,0
142827,52,46
142828,64,20
142829,77,68
142830,15,56
142831,11,52
142832,28,14
142833,35,33
142834,76,45
142835,53,40
142836,67,43
142837,40,15
142838,67,75
142839,58,17
142840,44,59
142841,18,16
142842,38,70
142843,33,5
142844,20,37
142845,41,58
142846,10,63
142847,45,51
142848,2,76
142849,51,66
142850,1,37
142851,66,39
142852,29,32
142853,36,72
142854,26,40
142855,47,33
142856,44,3
142857,27,69
142858,70,49
142859,78,69
142860,39,76
142861,71,18
142862,46,66
142863,13,6
142864,50,79
142865,44,36
142866,74,16
142867,74,13
142868,53,8
142869,19,64
142870,79,56
142871,55,49
142872,73,52
142873,1,4
142874,35,14
142875,0,40
142876,70,78
142877,12,33
142878,10,5
142879,29,16
142880,23,39
142881,8,17
142882,24,21
142883,50,28
142884,64,51
142885,51,77
142886,37,17
142887,16,26
142888,8,37
142889,46,6
142890,33,55
142891,26,20
142892,68,53
142893,76,47
142894,0,71
142895,10,41
142896,17,43
142897,53,21
142898,8,57
142899,50,71
142900,31,6
142901,57,64
142902,24,76
142903,1,4
142904,52,60
142905,11,49
142906,6,78
142907,45,44
142908,52,38
142909,28,20
142910,63,36
142911,78,68
142912,51,77
142913,47,65
142914,58,32
142915,62,39
142916,53,18
142917,4,66
142918,3,7
142919,65,30
142920,39,38
142921,20,50
142922,25,4
142923,21,65
142924,71,5
142925,74,78
142926,47,69
142927,65,66
142928,28,20
142929,74,63
142930,13,10
